,learner_id,grades,nationality,writing_id,levels,unit,topic_id,topic_text,passage,query_sentence
350,155692,90.0,sa,995664,3,4,20,Giving directions to a party at home,"
      Eid al-Fitr is a Muslim holiday . Is one day in origin , but often continue the celebrations to three days and probably more than that. Begins the celebration better wear new clothes and then go to the Eid prayer and be after sunrise 10 or 15 minutes. Then people shaking hands with each other and hugged especially relatives and family . The family then meet with each other and eat breakfast and then relax and then lunch , tea , and then jumping to visit friends and relatives , and then meet for dinner and enjoying the fireworks . It 's a great celebration .
    ","Is one day in origin , but often continue the celebrations to three days and probably more than that ."
351,155692,90.0,sa,995664,3,4,20,Giving directions to a party at home,"
      Eid al-Fitr is a Muslim holiday . Is one day in origin , but often continue the celebrations to three days and probably more than that. Begins the celebration better wear new clothes and then go to the Eid prayer and be after sunrise 10 or 15 minutes. Then people shaking hands with each other and hugged especially relatives and family . The family then meet with each other and eat breakfast and then relax and then lunch , tea , and then jumping to visit friends and relatives , and then meet for dinner and enjoying the fireworks . It 's a great celebration .
    ",Begins the celebration better wear new clothes and then go to the Eid prayer and be after sunrise 10 or 15 minutes .
352,88722,90.0,sa,996715,8,1,57,Writing a natural remedies pamphlet,"
      I just Listened to the song 'Home Improvement' by Josh Woodward. The song has kind of a sentimental melody. The song has a rough, wild sound with a tune that is totally catchy. I listened it so many times, and I can't get it out of my head. Josh's voice can hit some really high notes. He doesn't have much of a range. Theres not much of a change in mood. It's all rough and edgy. But that's why I like it. It had a wild and exciting feeling. I recommend to listen this music. I really enjoyed it. Buy it now!
    ",Theres not much of a change in mood .
353,33139,80.0,sa,998039,1,2,2,Taking inventory in the office,"
      there are offices, it his large, and has a low of computer. has a some chair and desk. Appearance great and nice.
    ",has a some chair and desk .
354,172761,95.0,sa,1004070,3,2,18,Describing a friend's weekend routine,"
      My hometwon.  My hometown is Alhassa. It's located at Saudi Arabia on east coast. It's largest city at Kingdome Of Saudi Arabia. The city has many beautiful,old building, a lot of the farms, and more of palaces. is about 170 km from damma. Every summer and Eid visit more of Gulf in order to shopping. because inexpensive. easy come to Al hassa By; Mujtaba
    ",is about 170 km from damma .
355,132217,95.0,sa,1008006,1,2,2,Taking inventory in the office,"
      Theres my office. There are a lot books in the office. Theres a computer on my desk. Theres a chiar.
    ",Theres a computer on my desk .
356,132217,95.0,sa,1008006,1,2,2,Taking inventory in the office,"
      Theres my office. There are a lot books in the office. Theres a computer on my desk. Theres a chiar.
    ",Theres a chiar .
357,170624,90.0,sa,1009843,4,3,27,Writing a party invitation,"
      Before three months, there was a theft in the international museum in Dubai city. Thieves broke into on Friday night and stole an 17th-centyry Egyptian painting.The security guard of the museum discoved the theft on saturday morning and called the police immediately. Four day later, police arrested the thieves and put them in the jail. it was a bit scary.
    ",Thieves broke into on Friday night and stole an 17th-centyry Egyptian painting.The security guard of the museum discoved the theft on saturday morning and called the police immediately .
358,12467,90.0,sa,1017523,3,2,18,Describing a friend's weekend routine,"
      The home town in south Saudi Arabia . Is about 1500 km from center Saudi Arabia ( Riyadh ) . Its on the hills .My home town near to beach , so I love my place of birth . North city the mountains . And south city ocean . East the city river . West the city forest . Finally , center the city valley . where there are so many people friendly .
    ",Is about 1500 km from center Saudi Arabia ( Riyadh ) .
359,83491,80.0,sa,1018992,6,2,42,Filling in an arrival card,"
      The strangest accident i have ever had when i'm in  the car . I'm in a right way when the big track is coming from the rong way . It was be so close with my car . I feel i'll be die right now . But thank gude evry thing is ok . Theres no broke,spraines and bruis I just can't sleep for three day's .
    ","Theres no broke , spraines and bruis I just ca n't sleep for three day 's ."
360,49876,90.0,sa,1021755,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window.' What an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L.B. is played by James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah's acting was dreadful!
    ",is played by James Stewart .
361,49876,90.0,sa,1021755,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window.' What an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L.B. is played by James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah's acting was dreadful!
    ","is a photographer , but his leg is broken ."
362,49876,90.0,sa,1021755,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window.' What an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L.B. is played by James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah's acting was dreadful!
    ",begins using his camera to fight evil .
363,34755,70.0,sa,1029407,5,2,34,Writing a holiday postcard,"
      I live in Saudi Arabia, Makkah. Is a city holy to Muslims.72 km from the city of Jeddah and the Red Sea coast. Makkah prevails warm desert climate like most cities of the Arabian Peninsula. In winter Makkah differ from the rest of the cities of the Arabian Peninsula, it features a warm climate. Makkah includes plenty of valleys, mountains and desert.I love to live here.
    ",Is a city holy to Muslims.72 km from the city of Jeddah and the Red Sea coast .
364,113745,95.0,sa,1035224,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window.' an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L.B. is played by James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home. so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah's acting was dreadful!
    ",is played by James Stewart .
365,113745,95.0,sa,1035224,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window.' an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L.B. is played by James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home. so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah's acting was dreadful!
    ","is a photographer , but his leg is broken ."
366,113745,95.0,sa,1035224,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window.' an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L.B. is played by James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home. so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah's acting was dreadful!
    ",begins using his camera to fight evil .
367,171608,90.0,sa,1041832,3,2,18,Describing a friend's weekend routine,"
      My hometown is Sakha.in Kafr Elshiekh in north Egypt. in Egypt Delta. is about 134 kilometers from Cairo. and about 111 kilometers from Alexandria. The city is many beautiful. the city has a lot of old buildings and many effects of ancient Egyptian.
    ",is about 134 kilometers from Cairo .
368,93631,100.0,sa,1046044,7,2,50,Planning for the future,"
      Hello Sarah Its been too long since our last visit, and I thought Id write to you to see how everything is. So, how are you and the family doing? If I remember correctly, Sarah is just about to start kindergarten, right? That must be exciting; she was always such a bright girl. And what grade is Jeff going into? 7th or 8th? Hes growing up so fast. They both are, really. My kids are getting ready for the school year as well. Max just mentioned you guys the other day while we were at the park. He remembered how Sarah was throwing the pebbles last time and asked when hed get to play with her again. I really hope that I can tell him youll all be visiting soon. You guys should drive up for a weekend out with us. Theres a new restaurant in town, and I think youd like it; its very simple and cozy.  We all miss you very much, Margret, and the family is welcome to come visit any time at all. I hope all is well with everyone. Please send hellos from all of us to your family. Talk to you soon. Love, Moha.
    ","Theres a new restaurant in town , and I think youd like it ; its very simple and cozy ."
369,111529,95.0,sa,1055223,2,5,13,Making notes for a visitor,"
      My neighborhood is big and busy. Theres an Italian restaurant across the street. Theres a library and a big department store. There are a lot of good shops and restaurants. Theres a coffee shop and a good pizza place. My favorite place is the park. Its on the corner of Elm Street and First Street.
    ",Theres an Italian restaurant across the street .
370,111529,95.0,sa,1055223,2,5,13,Making notes for a visitor,"
      My neighborhood is big and busy. Theres an Italian restaurant across the street. Theres a library and a big department store. There are a lot of good shops and restaurants. Theres a coffee shop and a good pizza place. My favorite place is the park. Its on the corner of Elm Street and First Street.
    ",Theres a library and a big department store .
371,111529,95.0,sa,1055223,2,5,13,Making notes for a visitor,"
      My neighborhood is big and busy. Theres an Italian restaurant across the street. Theres a library and a big department store. There are a lot of good shops and restaurants. Theres a coffee shop and a good pizza place. My favorite place is the park. Its on the corner of Elm Street and First Street.
    ",Theres a coffee shop and a good pizza place .
372,9959,95.0,sa,1057216,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window'. what an amazing movie! 'Rear Windows' was made in 1954 and was directed by the famous alfred Hitchcock. 'Rear Windows' is a dark story, like most Hitchcock movies. L.B. is played by James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Datyl Hannah's acting was dreadful!
    ",is played by James Stewart .
373,9959,95.0,sa,1057216,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window'. what an amazing movie! 'Rear Windows' was made in 1954 and was directed by the famous alfred Hitchcock. 'Rear Windows' is a dark story, like most Hitchcock movies. L.B. is played by James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Datyl Hannah's acting was dreadful!
    ","is a photographer , but his leg is broken ."
374,9959,95.0,sa,1057216,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window'. what an amazing movie! 'Rear Windows' was made in 1954 and was directed by the famous alfred Hitchcock. 'Rear Windows' is a dark story, like most Hitchcock movies. L.B. is played by James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Datyl Hannah's acting was dreadful!
    ",begins using his camera to fight evil .
375,120840,70.0,sa,1057729,5,5,37,Filling out an insurance claim form,"
      I just saw 'The last visitor'What an amazing movie' 'The last visitor'was made in 2012 and was directed by the famous Bob Hob . 'The last visitor is aromantec movie. L.B. is played by Jouly Hour .She is avery beautiful actress. L.b. is adentist ,but she was falled in love with apatient .Then she was discovered he was an H.B patient .The end was very sad .I fall alot of tears when I was watced it.
    ",is played by Jouly Hour .She is avery beautiful actress .
376,120840,70.0,sa,1057729,5,5,37,Filling out an insurance claim form,"
      I just saw 'The last visitor'What an amazing movie' 'The last visitor'was made in 2012 and was directed by the famous Bob Hob . 'The last visitor is aromantec movie. L.B. is played by Jouly Hour .She is avery beautiful actress. L.b. is adentist ,but she was falled in love with apatient .Then she was discovered he was an H.B patient .The end was very sad .I fall alot of tears when I was watced it.
    ","is adentist , but she was falled in love with apatient .Then she was discovered he was an H.B patient .The end was very sad .I fall alot of tears when I was watced it ."
377,169807,95.0,sa,1059591,1,3,3,Writing an online profile,"
      Brazil City is big and busy. Is a beautiful city,and the city has a lot of great buildings and restaurants.There are a lot of expensive shops.Brasil is a great city!
    ","Is a beautiful city , and the city has a lot of great buildings and restaurants.There are a lot of expensive shops.Brasil is a great city !"
378,149801,95.0,sa,1061990,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock.'Rear Window' is a dark story, like most Hitchcock movies. L.B. IS PLAYED BY James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Dary Hannah's acting was dreadful!
    ","is a photographer , but his leg is broken ."
379,149801,95.0,sa,1061990,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock.'Rear Window' is a dark story, like most Hitchcock movies. L.B. IS PLAYED BY James Stewart. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Dary Hannah's acting was dreadful!
    ",begins using his camera to fight evil .
380,1715,90.0,sa,1065280,1,3,3,Writing an online profile,"
      I live in Jeddah . Is have a great beach. the Jeddah have a nice building . The shops is expensive . The Jeddah have university it is name KKU university . The streets is very crowded . Jeddah is a great city.
    ",Is have a great beach .
381,1715,80.0,sa,1065281,1,4,4,Describing your family in an email,"
      my boss is name Abraheem.He  Is very friendly. Is a hardworking and intelligent. He  is 41 years olde . He is a brown ayes and black hair . He is not tall and not short . He is a great manger .
    ",Is a hardworking and intelligent .
382,62149,90.0,sa,1070796,3,2,18,Describing a friend's weekend routine,"
      The city of  ?? Is the name. The city has many beautiful, old buildings.
    ",Is the name .
383,24580,90.0,sa,1070828,1,3,3,Writing an online profile,"
      Makkah is small city and busy. but people very Happy. a lot of building , but some shops. There are an expensive shops . And not good restaurants. Is The Makkah great beautiful, and the city not't sleeping peoples . welcome My Makkah city . Thanks' Englishtown :)
    ","Is The Makkah great beautiful , and the city not't sleeping peoples ."
384,18881,90.0,sa,1072118,5,5,37,Filling out an insurance claim form,"
      I just saw Rear window. what an amazing movie , rear wondow was made in 1954 , and was directed by the famous alfred hitchcpcl . rear window is a dark story, like most hichcocl mpvies .l.b. is a photographer but his leg is broken. i saw the remake in 1998 but it is not the same . daryl hannah's acting was dreadful.
    ",is a photographer but his leg is broken .
385,133311,70.0,sa,1076210,1,4,4,Describing your family in an email,"
      adel is me manger in me work > he is good manger and friendly . has green eyes and has black hair . he is smile allows . adel every day come moring at 8 am . and hardworking .
    ",has green eyes and has black hair .
386,111508,95.0,sa,1079025,9,4,68,Signing a waiver to go skydiving,"
      In my country, we have a hard and strict laws about drinking alcohol and preparing it. It is not allowed to drink or prepare alcohol . Always the police catch many groups of residents who prepare alcohol and sell it . There is a strong punishment for those people . Our government applies an justice in whatever laws . I think it is something wonderful to apply such laws. Because everyone drinks will fall in a state of unconscious.
    ",Always the police catch many groups of residents who prepare alcohol and sell it .
387,100289,90.0,sa,1079244,10,2,74,Doing a survey about discrimination,"
      is gender equality is a hot topic in the KSA? not exactly! there are many differences between men and women in everything, (education , work , travel , driving car ) , but at the same time it's much better than before. however more men are stereotype they like women who stayed at home cooks and take care of children but at the same time women prefer to have her career and be more independent they are feminist but still hold into some old fashion . nowadays the hot topic is to let women driving car but there is a lot objection from community .however i believe one day women can drive but need more time to let this happen .
    ",nowadays the hot topic is to let women driving car but there is a lot objection from community .however i believe one day women can drive but need more time to let this happen .
388,100289,70.0,sa,1079247,10,5,77,Finding a home for a wealthy client,"
      Nowadays a lot of people taken up extreme sports. For myself I never tried before but I really would to tray skydiving even for once .I like this kind if extreme sports fall into sky and feel like free birds , face your fear and enjoy the risk .To be honest I like push my self to the limit . My sister went skydiving last month .She said it was a rush , she felt scare at beginning and shacking her shoes but when she jumped from the plan she felt safer in the sky. So I decided to take this adventure As soon as possible.
    ",Nowadays a lot of people taken up extreme sports .
389,173937,95.0,sa,1080311,3,5,21,Giving suggestions about clothing,"
      Most prices in my city are going to increase. Cost of living, housing, food, transportation are really expensive. I don't understand why people do it. What a difficult living! Is this racing of increasing prices. Ouch! That hurts. Although everything are going up and up, I'll wait for good news about decreasing prices.
    ",Is this racing of increasing prices .
390,160898,90.0,sa,1083913,1,3,3,Writing an online profile,"
      I'm from Saudi Arabia . I live in Dhahran city . I'ts a small city . Khobar is near my city . It's an exciting , wonderful , but it's crowded .
    ",I'ts a small city .
391,81971,70.0,sa,1084747,1,3,3,Writing an online profile,"
      City Abha in the Asir region Saudi Arabia. Tourists come to it in the summer. There are beautiful parks and by the markets and there are mountainous heights.
    ",Tourists come to it in the summer .
392,154080,95.0,sa,1087723,5,5,37,Filling out an insurance claim form,"
      I just saw 'mama'. What an amazing movie! 'Mama' was made in 2013 and was directed by Andres Muschietti. 'Mama' horror film. Is played by jessica chastain and nikolaj costerwaldau. The film deals with story of two young girls abandoned in a forest cabin, fostered by an unknown entity that they fondly call 'mama'. The actors were amazing.  Plot was good.
    ",Is played by jessica chastain and nikolaj costerwaldau .
393,113274,80.0,sa,1088515,2,5,13,Making notes for a visitor,"
      My neighborhood is big and busy.an saudy restaurant next to the hosptil. Theres city park it big and wonrfull . Theres a few of good gym in the Piin street.
    ",Theres city park it big and wonrfull .
394,113274,80.0,sa,1088515,2,5,13,Making notes for a visitor,"
      My neighborhood is big and busy.an saudy restaurant next to the hosptil. Theres city park it big and wonrfull . Theres a few of good gym in the Piin street.
    ",Theres a few of good gym in the Piin street .
395,68497,70.0,sa,1090918,1,3,3,Writing an online profile,"
      Makah City is big and beautiful . Is a holy city Has a lot of visitors and shops . Makah is a great city.
    ",Is a holy city Has a lot of visitors and shops .
396,68497,90.0,sa,1090943,5,5,37,Filling out an insurance claim form,"
      I just saw ' Kada Reda ' What an amazing movie , was made in 2010 and was directed by the famous Nader Glale. He was written by Ahmad Fahme . Is played by Ahmed Heelme and Mena Shalbe . Is an excellent actor . The film is amazing and the end unexpected . I think it is a good story .
    ",Is played by Ahmed Heelme and Mena Shalbe .
397,68497,90.0,sa,1090943,5,5,37,Filling out an insurance claim form,"
      I just saw ' Kada Reda ' What an amazing movie , was made in 2010 and was directed by the famous Nader Glale. He was written by Ahmad Fahme . Is played by Ahmed Heelme and Mena Shalbe . Is an excellent actor . The film is amazing and the end unexpected . I think it is a good story .
    ",Is an excellent actor .
398,135029,80.0,sa,1091878,7,4,52,Writing about a memorable experience,"
      I'm surprised at how sex programs in my country, some programs shows sensitive details about sex, I feel strongly that the rating system doesn't always help, and people are don't know sometime about rating system because it's pretty complex, and children are sometimes home by themselves and can watch it. Sometimes it's difficult to find something educational, I feel pretty strongly that there should be some kind of restrictions. I think we need to stop watching these sex programs and demand more educational ones.
    ","Sometimes it 's difficult to find something educational , I feel pretty strongly that there should be some kind of restrictions ."
399,135029,100.0,sa,1091913,13,4,100,Giving advice about budgeting,"
      Green business is important to me. If a business is truly green, then I think it is doing its part to be environmentally friendly. To be truly green, a business should consider using renewable energy, such as solar or wind power, or an office with a green roof. Businesses that sell green products have to conserve natural resources as much as possible by using organic, recycled and biodegradable materials in their products and packaging. I don't go out of my way to buy green products, but I will pay a lot more for certain items. It's not always easy to find truly green products in my neighborhood, and I don't want to waste gasoline by driving around to buy green products. However, I am concerned about the food I eat, so I make sure to shop at green grocery stores. I'll sacrifice other luxuries in my life to make sure I'm eating healthy food. Of course, you have to take a company at its word that the product is truly green, which is why I buy from companies I know a lot about.
    ","Businesses that sell green products have to conserve natural resources as much as possible by using organic , recycled and biodegradable materials in their products and packaging ."
400,42524,90.0,sa,1093095,4,3,27,Writing a party invitation,"
      There was a murder in my city last month. Thieves broke into the store and stole money. The police knew their faces by watching camira that was stuck in the roof. One week later. They arrested them. It was really scary.
    ",Thieves broke into the store and stole money .
401,87981,90.0,sa,1101728,10,2,74,Doing a survey about discrimination,"
      Is the gender equality still a hot topic in Saudi Arabia.There are many issues and rights they still discussing until now .Actually , we have in our country islamic roles which are very great but the wemen are suffering fom the traditional roles .In 2012, the king of Saudia Arabia Abduallah gave the weman the right to be a member of the consulting board in the country.We have some problems here and I hope that we can solve them.Some people are saying there is no need to let the weman work.We have to change these thoughts but it takes more time.
    ","Is the gender equality still a hot topic in Saudi Arabia.There are many issues and rights they still discussing until now .Actually , we have in our country islamic roles which are very great but the wemen are suffering fom the traditional roles .In 2012 , the king of Saudia Arabia Abduallah gave the weman the right to be a member of the consulting board in the country.We have some problems here and I hope that we can solve them.Some people are saying there is no need to let the weman work.We have to change these thoughts but it takes more time ."
402,9242,90.0,sa,1103160,10,2,74,Doing a survey about discrimination,"
      In recent years, there has been a considerable debate over the gender differences. In our country people are looking for solution to fill the gap out between men and women. Specifically, women still can't drive , so all basic needs for her are depending on men ; for example, if she want to go shopping or buy something she needs someone to drive her . Isn't time for her to drive. However. Many things have been changed regarding to jobs and salaries. Tepically, men tend to work at industry and tough jobs, but now days many women get involve in these positions after along demanding, and they get well-paid as men .
    ",Is n't time for her to drive .
403,101385,90.0,sa,1104331,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear  Window'. 'What amazing movie! 'Rear Window' was made in 1945 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L. B. is played by james Stewart. L.B. is photographer, but his leg is broken. He has to stay home, so he watches his nieghbors through thier windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to flight evil. I was the remake in 1998, but it's not the same. Dary! Hannah's acting was dreadful!
    ","is photographer , but his leg is broken ."
404,101385,90.0,sa,1104331,5,5,37,Filling out an insurance claim form,"
      I just saw 'Rear  Window'. 'What amazing movie! 'Rear Window' was made in 1945 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L. B. is played by james Stewart. L.B. is photographer, but his leg is broken. He has to stay home, so he watches his nieghbors through thier windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to flight evil. I was the remake in 1998, but it's not the same. Dary! Hannah's acting was dreadful!
    ",begins using his camera to flight evil .
405,62287,95.0,sa,1105663,3,3,19,Renovating your home,"
      Heleton is verey good hotel. Is clean and comfortable. It's near from shop. It's had a good restaurant , make averey delicious food.It's Have aswimmig. There is a beautiful garden. The rate are expensive, around $500 a night. I like it .
    ",Is clean and comfortable .
406,8626,95.0,sa,1108296,5,5,37,Filling out an insurance claim form,"
      I just saw ' Rear Window'. What an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L.B. is played by James Steward. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah's acting was dreadful! 
    ",is played by James Steward .
407,8626,95.0,sa,1108296,5,5,37,Filling out an insurance claim form,"
      I just saw ' Rear Window'. What an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L.B. is played by James Steward. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah's acting was dreadful! 
    ","is a photographer , but his leg is broken ."
408,8626,95.0,sa,1108296,5,5,37,Filling out an insurance claim form,"
      I just saw ' Rear Window'. What an amazing movie! 'Rear Window' was made in 1954 and was directed by the famous Alfred Hitchcock. 'Rear Window' is a dark story, like most Hitchcock movies. L.B. is played by James Steward. L.B. is a photographer, but his leg is broken. He has to stay home, so he watches his neighbors through their windows. I felt sorry for his poor neighbors! Soon, L.B. begins using his camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah's acting was dreadful! 
    ",begins using his camera to fight evil .
409,13470,80.0,sa,1111251,1,4,4,Describing your family in an email,"
      Maria my best friends it short. She had long hair color Black and brown eyes. Is pretty nice and always smiling but busy.
    ",Is pretty nice and always smiling but busy .
410,6123,80.0,sa,1112561,5,5,37,Filling out an insurance claim form,"
      i just saw 'Rear window.' what an amazing movie!'Rear window' was mode in 1954 and was dicerted by the famous Alfred Hitchcock.'Rear window' is a dark story, like most Hichcock movies. L.B. is played by James Stewark L.B is photographer, but his big leg is broken. He has to stoy home, so he watches his neighbors through thir windows.  l felt sorry for his poor neighbors! Soon, L.B. begins using camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah acting was dreadful!
    ","is played by James Stewark L.B is photographer , but his big leg is broken ."
411,6123,80.0,sa,1112561,5,5,37,Filling out an insurance claim form,"
      i just saw 'Rear window.' what an amazing movie!'Rear window' was mode in 1954 and was dicerted by the famous Alfred Hitchcock.'Rear window' is a dark story, like most Hichcock movies. L.B. is played by James Stewark L.B is photographer, but his big leg is broken. He has to stoy home, so he watches his neighbors through thir windows.  l felt sorry for his poor neighbors! Soon, L.B. begins using camera to fight evil. I saw the remake in 1998, but it's not the same. Daryl Hannah acting was dreadful!
    ",begins using camera to fight evil .
412,44844,90.0,sa,1123795,2,6,14,Telling someone what you're doing,"
      I have a new apartment . The neighborhood is exciting sometimes it's pretty noisy . The kitchen is modern and has a new dishwasher and fridge . The living room is wonderful . It has a lot of light , and it!s really comfortable the bedroom is larg, but it's a little cold .
    ","s really comfortable the bedroom is larg , but it 's a little cold ."
413,112273,95.0,sa,1125610,3,3,19,Renovating your home,"
      My favorite hotel is The Golden Tower. It's in the forest. Everything is green and beautiful. It's also close to downtown, about 15 minutes by taxi. The rooms aren't modern, but they are very comfortable. is there free wireless internet. The rates are very reasonable, around $95 a night. Oh, and the food in the restaurant is delicious. 
    ",is there free wireless internet .
414,174610,60.0,sa,1130107,7,4,52,Writing about a memorable experience,"
      The programmers of TV in my country are different such as relegon, educational,news, sports and series. The most problem we don't have rating for movies and serious and makes problem some men divorce there wife's and children watch some romantic moves it is not good. Nowadays most people watch football game and interested with players .
    ",Nowadays most people watch football game and interested with players .
415,157204,80.0,ae,1131792,7,4,52,Writing about a memorable experience,"
      I think now the tv programmes is not restricted by the country, now the TV cable has so many channel from all over the world. therefore the country should has restriction regulations upon what is showing on the TV. Nowadays most of the channels are about sex, violence, drugs, gangs and non eductional material, thus, we see bad altitudes of the children in schools and with handling the parents. in order to control these undesirable programs that is being shown on the TV to our children, first close the channels with some code, spend more time with children, encourage the children to have some hobbies and go outside the home with the parents for a fresh air.
    ","Nowadays most of the channels are about sex , violence , drugs , gangs and non eductional material , thus , we see bad altitudes of the children in schools and with handling the parents ."
416,83370,80.0,sa,1133352,10,2,74,Doing a survey about discrimination,"
      Is gender equality still wake and they need someone to protect them as bodyguard.
    ",Is gender equality still wake and they need someone to protect them as bodyguard .
417,29591,90.0,sa,1133714,1,4,4,Describing your family in an email,"
      My friend is very nice. He's from poland . He's very tall and short Brown hair .  He's Color brown eyes. Has a beautiful smile. It's a good-hearted. He is very hardworking, but very friendly.
    ",Has a beautiful smile .
418,46110,80.0,qa,1133808,5,5,37,Filling out an insurance claim form,"
      I just saw Rear Window What an amazing movie Rear Window was made in 1954 and was directed by the famous Alfred Hitchcock Rear Window is a bark story, like most Hitchcock movies. L.B.is played by James Stewart. L.B. is a photographer but his leg is broken. He has to stay home so he watches his neighbors through their window I felt sorry for his poor neighbors soon ,L.B begins using his camera to fight evil I saw the remake in 1998 but it's not the same Daryl Hannah's acting was dreadful.
    ",is a photographer but his leg is broken .
419,171571,90.0,sa,1133928,3,2,18,Describing a friend's weekend routine,"
      My hometown is Riyadh. It's in Saudi Arabia.The Capital of The Saudi Arabia. The city has a lot of modern building, and some desert, So it's In valley. It's on Middle East. Is 900 kilometers from Dubai. It's very hot in the summer but too nice in the winter.
    ",Is 900 kilometers from Dubai .
420,143644,95.0,sa,1134688,12,5,93,Proofreading an article,"
      I love the colors of fall. I work at a centre for mentally challenged teens. Its so rewarding when someone recognizes you. The counsellors take a lot of inquiries about our programes. Theres an online catalog of gifts and Christmas cards. We sometimes get anonymous checks.
    ",Theres an online catalog of gifts and Christmas cards .
